election_name,election_date,election_id,ocd_prop_id,calaccess_prop_id,ccdc_prop_id,prop_name,ccdc_committee_id,calaccess_committee_id,committee_name,committee_position
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/b295c393-d977-472b-b9d0-9a06024f26c0,1343414,44,PROPOSITION 035 - HUMAN TRAFFICKING. PENALTIES. SEX OFFENDER REGISTRATION. INITIATIVE STATUTE.,218,1333283,"CALIFORNIANS FOR INFORMED VOTING - YES ON 30, 34, 35, 36, 37, AND 39 AND NO ON 31 AND 32 SPONSORED BY BALLOT INITIATIVE STRATEGY CENTER",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/b295c393-d977-472b-b9d0-9a06024f26c0,1343414,44,PROPOSITION 035 - HUMAN TRAFFICKING. PENALTIES. SEX OFFENDER REGISTRATION. INITIATIVE STATUTE.,219,1346267,"CALIFORNIA STATEWIDE LAW ENFORCEMENT ASSOCIATION ISSUES COMMITTEE, YES ON PROPOSITIONS 30 AND 35, NO ON PROPOSITION 32",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/b295c393-d977-472b-b9d0-9a06024f26c0,1343414,44,PROPOSITION 035 - HUMAN TRAFFICKING. PENALTIES. SEX OFFENDER REGISTRATION. INITIATIVE STATUTE.,220,1321216,"VOTE YES ON 35: STOP HUMAN TRAFFICKING IN CA, COALITION OF SURVIVORS, CHILDREN, HUMAN RIGHTS ADVOCATES, LAW ENFORCEMENT & COMM. GRPS, SPON. BY CALIFORNIA AGAINST SLAVERY & SAFER CALIFORNIA FOUNDATION",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/861a75fd-d3d4-45a0-a3d7-43e383de8af2,1343487,45,PROPOSITION 036 - THREE STRIKES LAW. SENTENCING FOR REPEAT FELONY OFFENDERS. INITIATIVE STATUTE.,221,1341571,"YES ON 36, THREE STRIKES REFORM, SPONSORED BY THE NAACP LEGAL DEFENSE AND EDUCATIONAL FUND, INC.",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/861a75fd-d3d4-45a0-a3d7-43e383de8af2,1343487,45,PROPOSITION 036 - THREE STRIKES LAW. SENTENCING FOR REPEAT FELONY OFFENDERS. INITIATIVE STATUTE.,222,1333283,"CALIFORNIANS FOR INFORMED VOTING - YES ON 30, 34, 35, 36, 37, AND 39 AND NO ON 31 AND 32 SPONSORED BY BALLOT INITIATIVE STRATEGY CENTER",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/861a75fd-d3d4-45a0-a3d7-43e383de8af2,1343487,45,PROPOSITION 036 - THREE STRIKES LAW. SENTENCING FOR REPEAT FELONY OFFENDERS. INITIATIVE STATUTE.,223,1348114,SAVE 3 - STRIKES NO ON PROP 36,OPPOSE
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,224,1349283,YES ON 37 LAKE COUNTY,SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,225,1333283,"CALIFORNIANS FOR INFORMED VOTING - YES ON 30, 34, 35, 36, 37, AND 39 AND NO ON 31 AND 32 SPONSORED BY BALLOT INITIATIVE STRATEGY CENTER",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,226,1352976,ENVIRONMENTAL WORKING GROUP YES ON 37 COMMITTEE,SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,227,1346175,ORGANIC CONSUMER ORGANIZATION'S COMMITTEE FOR THE RIGHT TO KNOW ABOUT GMOS - YES ON PROP. 37,SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,228,1344135,"NO ON 37: COALITION AGAINST THE DECEPTIVE FOOD LABELING SCHEME, SPONSORED BY FARMERS AND FOOD PRODUCERS",OPPOSE
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,229,1342851,"YES ON 37 FOR YOUR RIGHT TO KNOW IF YOUR FOOD HAS BEEN GENETICALLY ENGINEERED. SUPPORTED BY CONSUMER ADVOCATES, MAKERS OF ORGANIC PRODUCTS & CALIFORNIA FARMERS",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,230,1346973,"CALIFORNIA GROCERS ASSOCIATION ISSUES COMMITTEE, YES ON PROPOSITION 30, NO ON PROPOSITION 37",OPPOSE
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,231,1351240,"CALIFORNIANS FOR TRUTH IN LABELING-YES ON 37, SPONSORED BY THE CENTER FOR FOOD SAFETY ACTION FUND",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/6f16d874-b81f-4013-947e-bf51d86eb4c8,1344799,46,PROPOSITION 037 - GENETICALLY ENGINEERED FOODS. MANDATORY LABELING. INITIATIVE STATUTE.,232,1337480,"COMMITTEE FOR THE RIGHT TO KNOW: VOTE YES ON 37!!!, THE",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/2a9a8966-2c2b-4e09-9d88-a2ccc609636a,1345063,47,PROPOSITION 038 - TAX FOR EARLY EDUCATION AND EARLY CHILDHOOD PROGRAMS. INITIATIVE STATUTE.,233,1348560,"STOP THE MIDDLE-CLASS INCOME-TAX HIKE - NO ON PROP. 38, SPONSORED BY THE CALIFORNIA MEDICAL ASSOCIATION PHYSICIANS' ISSUES COMMITTEE",OPPOSE
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/2a9a8966-2c2b-4e09-9d88-a2ccc609636a,1345063,47,PROPOSITION 038 - TAX FOR EARLY EDUCATION AND EARLY CHILDHOOD PROGRAMS. INITIATIVE STATUTE.,234,1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",OPPOSE
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/2a9a8966-2c2b-4e09-9d88-a2ccc609636a,1345063,47,PROPOSITION 038 - TAX FOR EARLY EDUCATION AND EARLY CHILDHOOD PROGRAMS. INITIATIVE STATUTE.,235,1352407,"COMMITTEE TO DEFEND PROP. 38, SPONSORED BY THE ADVANCEMENT PROJECT AND EDUCATION ADVOCATES, WITH FINANCIAL SUPPORT FROM MOLLY MUNGER AND STEPHEN ENGLISH",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/2a9a8966-2c2b-4e09-9d88-a2ccc609636a,1345063,47,PROPOSITION 038 - TAX FOR EARLY EDUCATION AND EARLY CHILDHOOD PROGRAMS. INITIATIVE STATUTE.,236,1343629,"YES ON 38 - MORE MONEY FOR OUR LOCAL SCHOOLS, NOT SACRAMENTO. ENDORSED BY THE CA STATE PTA, SCHOOL DISTRICTS, EDUCATION ADVOCATES & THE ADVANCEMENT PROJECT, WITH FINANCIAL SUPPORT FROM MOLLY MUNGER",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/2a9a8966-2c2b-4e09-9d88-a2ccc609636a,1345063,47,PROPOSITION 038 - TAX FOR EARLY EDUCATION AND EARLY CHILDHOOD PROGRAMS. INITIATIVE STATUTE.,237,1350907,"GREENLINING ACTION FUND FOR YES ON PROPOSITION 33, WITH MAJOR FUNDING PROVIDED BY MERCURY INSURANCE CHAIRMAN GEORGE JOSEPH",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,238,1352904,"BLUEGREEN ALLIANCE, INC. COMMITTEE FOR PROPOSITION 39 SUPPORTED BY ENVIRONMENTALISTS AND LABOR UNIONS, THE",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,239,1333283,"CALIFORNIANS FOR INFORMED VOTING - YES ON 30, 34, 35, 36, 37, AND 39 AND NO ON 31 AND 32 SPONSORED BY BALLOT INITIATIVE STRATEGY CENTER",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,240,1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,241,1343760,SOUTH LA POWER PAC,SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,242,1344009,YES ON 39 - CALIFORNIANS TO CLOSE THE OUT-OF-STATE CORPORATE TAX LOOPHOLE,SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,243,1328039,CALIFORNIA MANUFACTURERS & TECHNOLOGY ASSOCIATION (CMTA) ISSUES POLITICAL ACTION COMMITTEE (PAC) NO ON 39,OPPOSE
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,244,1350885,"MI FAMILIA VOTA - YES ON 30 AND 39 FOR TAX FAIRNESS AND NO ON 32 TO STOP SPECIAL EXEMPTIONS FOR CORPORATE POLITICAL SPENDING, SPONSORED BY THE CALIFORNIA STATE COUNCIL OF SERVICE EMPLOYEES",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,245,1324059,"CALIFORNIANS FOR CLEAN ENERGY AND JOBS, SPONSORED BY ENVIRONMENTAL ORGANIZATIONS AND BUSINESS FOR CLEAN ENERGY AND JOBS",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/e9a981f9-a98e-4526-8c68-d1188fdb8492,1343442,48,PROPOSITION 039 - TAX TREATMENT FOR MULTISTATE BUSINESSES. CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING. INITIATIVE STATUTE.,246,1288513,"CALIFORNIANS FOR CLEAN ENERGY AND JOBS - YES ON PROPOSITION 39, SPONSORED BY CALIFORNIA LEAGUE OF CONSERVATION VOTERS",SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/a8d54d37-7c88-4e02-8917-fc5f6dcd2800,1341037,49,PROPOSITION 040 - REDISTRICTING. STATE SENATE DISTRICTS. REFERENDUM.,247,1339774,F.A.I.R. - FAIRNESS & ACCOUNTABILITY IN REDISTRICTING BALLOT MEASURE CMTE. WITH MAJOR FUNDING FROM CA REP. PARTY FRANK GREINKE FRIENDS OF MIMI WALTERS FOR SENATE 2012 & SEN. DUTTON FOR SUPERVISOR 2014,SUPPORT
2012 GENERAL,2012-11-06 00:00:00+00:00,ocd-event/6cf283c9-616c-4b5b-82b9-1fba4220ab33,ocd-contest/a8d54d37-7c88-4e02-8917-fc5f6dcd2800,1341037,49,PROPOSITION 040 - REDISTRICTING. STATE SENATE DISTRICTS. REFERENDUM.,248,1321618,YES ON 40 - HOLD POLITICIANS ACCOUNTABLE,SUPPORT
2014 PRIMARY,2014-06-03 00:00:00+00:00,ocd-event/84285b1d-bc75-4067-90e9-3dc0a6807280,ocd-contest/24c2d153-2784-41eb-ad16-32b4cc31546e,1361706,35,PROPOSITION 041 - VETERANS HOUSING AND HOMELESS PREVENTION BOND ACT OF 2014,137,1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",SUPPORT
2014 PRIMARY,2014-06-03 00:00:00+00:00,ocd-event/84285b1d-bc75-4067-90e9-3dc0a6807280,ocd-contest/24c2d153-2784-41eb-ad16-32b4cc31546e,1361706,35,PROPOSITION 041 - VETERANS HOUSING AND HOMELESS PREVENTION BOND ACT OF 2014,138,1361700,"COALITION FOR VETERANS HOUSING - YES ON PROP. 41, SUPPORTED BY JOHN A. PEREZ, HOUSING AND VETERANS ORGANIZATIONS, BUSINESSES, AND LABOR UNIONS",SUPPORT
2014 PRIMARY,2014-06-03 00:00:00+00:00,ocd-event/84285b1d-bc75-4067-90e9-3dc0a6807280,ocd-contest/197ee5ad-5d3d-4cd6-86f2-6760d686b495,1361705,36,PROPOSITION 042 - PUBLIC INFORMATION. OPEN MEETINGS. STATE REIMBURSEMENT TO LOCAL AGENCIES. LEGISLATIVE CONSTITUTIONAL AMENDMENT.,139,1365686,"YES ON 42, THE PUBLIC'S RIGHT TO KNOW ACT, SPONSORED BY FIREFIGHTERS & BUILDING TRADES ORGANIZATIONS",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",83,1351860,"CALIFORNIANS AGAINST MORE DEBT, MISPLACED SPENDING - NO ON PROP. 1",OPPOSE
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",84,761010,"CALIFORNIA BUSINESS POLITICAL ACTION COMMITTEE, SP0NSORED BY THE CALIFORNIA CHAMBER OF COMMERCE (AKA CALBUSPAC) - YES ON 1 & 2",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",85,1372481,"WETLANDS CONSERVATION COMMITTEE, SPONSORED BY DUCKS UNLIMITED, AUDUBON CALIFORNIA AND THE NATURE CONSERVANCY, YES ON PROP. 1",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",86,1272719,CONSERVATION ACTION FUND - YES ON PROPOSITION 1 AND 2 - SPONSORED BY CONSERVATION ORGANIZATIONS,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",87,1371959,SAC VALLEY WATER & RICE FOR PROP 1,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",88,1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",89,1372629,"THINK LONG COMMITTEE, INC., SPONSORED BY NICOLAS BERGGRUEN INSTITUTE TRUST, SUPPORTING PROPOSITIONS 1 & 2 (NON-PROFIT 501(C)(4))",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",90,1372785,"WESTERN PLANT HEALTH ASSOCIATION, SUPPORTING PROPOSITIONS 1 AND 2 ( NON-PROFIT 501 (C) (6) )",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",91,1306041,NRDC ACTION FUND CALIFORNIA BALLOT MEASURES COMMITTEE - YES ON PROP. 1,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",92,1372008,ENVIRONMENTAL COALITION FOR CLEAN WATER AND WILDLIFE PROTECTION - YES ON PROP. 1,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",93,1358148,SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS ISSUES PAC - YES ON PROPS 1 AND 2,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",94,1372046,"BUILD WATER INFRASTRUCTURE NOW, YES ON PROPOSITION 1",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",95,1372412,CALIFORNIA WATER ASSOCIATION POLITICAL ISSUES COMMITTEE- YES ON PROPOSITIONS 1 & 2,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",96,1358725,LABORERS PACIFIC SOUTHWEST REGIONAL ORGANIZING COALITION ISSUES PAC - YES ON PROPS 1 AND 2,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",97,1238760,"CALIFORNIA CONSERVATION CAMPAIGN, THE",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/a9f24466-2436-4262-b5ee-d19215655b87,1369617,29,"PROPOSITION 001 - AB 1471 WATER QUALITY, SUPPLY AND INFRASTRUCTURE IMPROVEMENT ACT OF 2014",98,1373393,JAMUL INDIAN VILLAGE FOR PROPOSITIONS 1 AND 2,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/f16410a1-3d09-426c-8f22-a3bd537d17f6,1339806,30,PROPOSITION 002 - STATE RESERVE POLICY.,99,1356004,"LEVINE BALLOT ISSUE COMMITTEE, ELEVATE CALIFORNIA: MARC",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/f16410a1-3d09-426c-8f22-a3bd537d17f6,1339806,30,PROPOSITION 002 - STATE RESERVE POLICY.,100,761010,"CALIFORNIA BUSINESS POLITICAL ACTION COMMITTEE, SP0NSORED BY THE CALIFORNIA CHAMBER OF COMMERCE (AKA CALBUSPAC) - YES ON 1 & 2",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/f16410a1-3d09-426c-8f22-a3bd537d17f6,1339806,30,PROPOSITION 002 - STATE RESERVE POLICY.,101,1310030,CALIFORNIA FORWARD ISSUES ACTION FUND - YES ON PROPOSITION 2,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/f16410a1-3d09-426c-8f22-a3bd537d17f6,1339806,30,PROPOSITION 002 - STATE RESERVE POLICY.,102,1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/f16410a1-3d09-426c-8f22-a3bd537d17f6,1339806,30,PROPOSITION 002 - STATE RESERVE POLICY.,103,1372629,"THINK LONG COMMITTEE, INC., SPONSORED BY NICOLAS BERGGRUEN INSTITUTE TRUST, SUPPORTING PROPOSITIONS 1 & 2 (NON-PROFIT 501(C)(4))",SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/f16410a1-3d09-426c-8f22-a3bd537d17f6,1339806,30,PROPOSITION 002 - STATE RESERVE POLICY.,104,1358148,SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS ISSUES PAC - YES ON PROPS 1 AND 2,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/f16410a1-3d09-426c-8f22-a3bd537d17f6,1339806,30,PROPOSITION 002 - STATE RESERVE POLICY.,105,1372412,CALIFORNIA WATER ASSOCIATION POLITICAL ISSUES COMMITTEE- YES ON PROPOSITIONS 1 & 2,SUPPORT
2014 GENERAL,2014-11-04 00:00:00+00:00,ocd-event/488466a4-8090-4379-899d-480ad92e47b8,ocd-contest/f16410a1-3d09-426c-8f22-a3bd537d17f6,1339806,30,PROPOSITION 002 - STATE RESERVE POLICY.,106,1358725,LABORERS PACIFIC SOUTHWEST REGIONAL ORGANIZING COALITION ISSUES PAC - YES ON PROPS 1 AND 2,SUPPORT
